eid,theta_ref_x,theta_ref_y,x_slope,x_intercept,x_tan_fit,x_theta_fit,x_rms,x_span_t,x_n,x_n_core,x_amp_max,y_slope,y_intercept,y_tan_fit,y_theta_fit,y_rms,y_span_t,y_n,y_n_core,y_amp_max,score,theta_sel
29201,,,-65.724943256151,14498.987945339042,-0.44749775730129365,-24.108408841771677,30.156055286451068,559.404296875,13,8,1187.7152099609375,157.0127963670455,-17115.413672165756,0.18732081324841252,10.609736988227192,97.95510016866135,536.8564453125,9,6,1570.0389404296875,0.16013769747327544,-24.108408841771677
34513,,,64.7637117353687,-18487.787041708274,0.454139577825031,24.424678835293086,29.39260493849958,732.0654296875,18,5,4390.69775390625,139.70256238641977,-23844.58383429549,0.21053131884960627,11.888932527884604,142.3977474945563,676.0571899414062,12,7,3993.296875,0.16046511110262335,24.424678835293086
3937,-9.908009616011627,-12.682902319911982,-163.39201735053217,34239.79785156321,-0.1800073539870922,-10.204381850250401,59.5457459284678,703.564453125,8,7,1512.0567626953125,-115.77568119407773,13586.099086507224,-0.2540409557735934,-14.253945741340623,61.19487012671208,752.48779296875,12,9,1215.5911865234375,0.16071663018404048,-9.908009616011627
7311,-16.82946043016092,-12.259934978948401,-89.52310211464594,21951.7778570295,-0.32853826566707633,-18.18733073291775,28.896792860355948,626.1092529296875,13,7,1637.6949462890625,-121.06295947772283,15342.203826177558,-0.24294602438902468,-13.655227945880569,53.234133092846754,673.91259765625,10,8,1430.0933837890625,0.16089348113118765,-16.82946043016092
13986,12.436629559668717,13.703611776302782,126.43094045338658,-14622.472444806837,0.23263106799973604,13.09585710215273,58.29805405814104,671.5662231445312,10,8,1450.03466796875,107.85069131443643,-17288.22547675239,0.2727081704106371,15.254099987835167,32.59251820935277,663.1187744140625,11,9,1385.206787109375,0.16101069064578738,12.436629559668717
28501,-15.530153921972026,11.657306528275596,-106.61356643640896,30160.792782869394,-0.2758726275555689,-15.422723497975664,38.22708025248024,556.9598388671875,12,5,1840.3673095703125,139.43532028477568,-25613.61639513262,0.2109348237291186,11.911068624984779,89.51287393960932,526.7078247070312,10,4,1822.1793212890625,0.16171283881532203,-15.530153921972026
36400,-14.6475757811476,-14.883985271658663,-103.17092765090877,25413.007132297236,-0.28507802901027113,-15.911686723015597,32.66869906781796,638.26806640625,10,9,736.0619506835938,-98.77065615002728,16850.969073425924,-0.297778367101333,-16.58239295653149,52.479154962172174,750.701904296875,12,9,852.3099365234375,0.16217729627063113,-14.6475757811476
22870,9.225962020460647,17.424168755161567,156.4858852288672,-21183.10707310282,0.18795155015333434,10.64464647964469,36.70384758430534,669.47119140625,7,7,1563.4549560546875,87.60279518142528,-16973.128089317976,0.33574002570318245,18.55896307371359,47.17325699763115,701.3512573242188,14,12,1173.0228271484375,0.1622246916523284,9.225962020460647
12795,12.981474655307364,14.116931866180474,119.30501702649683,-18699.146799359765,0.24652579949215547,13.848743073395877,36.97412935721551,624.6473388671875,11,8,1570.3436279296875,104.59234253973082,-24449.862679036592,0.28120380509414344,15.706185043199916,56.96130220281823,635.25439453125,13,9,1501.263427734375,0.16255499872127183,12.981474655307364
32902,-17.67807982929081,-10.033307717034319,-86.65796936800797,21599.878658541744,-0.33940057585448646,-18.7472419480092,25.945647869869887,589.9547729492188,13,7,1249.962158203125,-150.4540043086782,20980.056425839193,-0.19548675251965944,-11.061073783079948,63.9943128847965,529.276123046875,9,6,1133.944091796875,0.16261658381946453,-17.67807982929081
33975,-13.737079196317628,8.986784150315449,-109.71385531955403,23524.205783589892,-0.2680770320231411,-15.00683379084664,32.575613154875825,648.8126220703125,8,8,1439.1849365234375,154.08826220166372,-11456.453056117323,0.19087608806561507,10.806406499273393,38.792919096902004,564.985595703125,8,6,1569.5289306640625,0.1626234558956228,-13.737079196317628
15037,-13.856438329678559,-13.012433125424137,-108.14756904967065,23898.528640994922,-0.2719595545635792,-15.21416897359856,32.60120525697828,605.5820922851562,11,6,2019.3704833984375,-105.76820529619435,12065.912491575307,-0.27807756237819625,-15.540055755447273,23.830651280836914,652.28662109375,11,7,1688.558837890625,0.16432506787887255,-13.856438329678559
31258,13.416601265658652,17.876700937993846,124.52014238406082,-28379.065235900034,0.23620085989917083,13.289737080275094,76.62230320794278,662.0672607421875,11,4,1728.308837890625,87.65984649054089,-14118.793835050434,0.33552151735807667,18.547710992399644,52.04129245770303,764.9453735351562,14,10,1086.933837890625,0.16488796568465686,13.416601265658652
8095,12.505120358473485,-16.291578622195313,118.27589360846683,-38539.25835880631,0.24867083061951095,13.964545038893576,38.30880907757892,730.0513916015625,11,6,3068.706298828125,-96.0293720333629,13917.286999462067,-0.30627884034963804,-17.028718062323364,67.46637283880699,779.9661254882812,15,6,3602.615234375,0.1651577584985888,12.505120358473485
24380,,,46.08602293145984,-856.2414070291724,0.6381927281862483,32.54572290382495,22.868079638693715,453.0980529785156,21,9,3798.4580078125,-151.5597064678492,7893.195434570346,-0.1940605810827534,-10.982346837202732,98.42314229716156,488.916748046875,8,5,4164.51953125,0.16612478368904499,32.54572290382495
21308,16.126915745124112,-13.035373215734124,98.95096671143229,-24330.804404180908,0.2972357490114775,16.55383124086314,44.725832453276965,603.6473388671875,13,8,1796.1148681640625,-113.55139344603172,23184.280861990836,-0.25901720633539443,-14.521459178547465,68.11002883634332,643.8338623046875,13,8,2077.946044921875,0.16635466435041318,16.126915745124112
950,21.730625409815524,8.917721256027354,71.5393452174758,-18170.343178446696,0.41112711636473825,22.34889279498954,19.697408530817626,599.9634399414062,14,11,1293.5867919921875,159.58124293512464,-7832.438473656057,0.184305900649234,10.442760462603292,97.9562541633955,569.9671630859375,8,6,1617.9793701171875,0.16636878736442315,21.730625409815524
1103,14.37378617127284,14.61519972132122,108.91550131624199,-32633.019492012845,0.270042044983879,15.111820415131815,35.305961941595434,595.4222412109375,11,8,2216.316650390625,116.5344472390469,-9516.726604024036,0.2523868727463053,14.16488416680424,88.53178740918217,620.062744140625,12,7,1792.2843017578125,0.16696115324259694,14.37378617127284
5991,,,60.080061228603704,-15368.694422063149,0.48954285505753803,26.08372893315337,27.86595609164858,635.4876098632812,18,6,2202.453125,-153.59169593224175,8557.55470886231,-0.1914931958226283,-10.840517362800806,107.30146085274359,494.30230712890625,9,5,3574.9697265625,0.16738802028582445,26.08372893315337
6101,16.333166237970865,12.041921326406028,91.9308119553784,-18989.628349165436,0.3199336988360149,17.74122564358034,29.42036493423273,727.5977783203125,11,11,1263.386962890625,125.14688475519101,-12852.712591552665,0.23501795321087582,13.22552599768069,76.61189521207794,723.2905883789062,12,9,1271.547119140625,0.16747203681220726,16.333166237970865
26373,,,41.589785106642324,-2392.9291069130422,0.7071872247107376,35.2674622825178,24.291030197276967,582.3994140625,18,13,434.734130859375,232.4144881810968,-55901.615625001694,0.12654875750673847,7.212371709723143,112.80459260065952,508.3426513671875,6,4,1009.8867797851562,0.16766184476204937,35.2674622825178
6079,20.285012588881013,-12.335514504979454,74.64992408552585,-17757.1668102633,0.39399590912089233,21.504237346829147,29.422955968468965,785.9449462890625,15,10,1315.025390625,-129.24542792690835,18090.92605401003,-0.2275652236032324,-12.82020073885357,104.50530045925412,702.8087158203125,12,6,2105.9521484375,0.16782401636442795,20.285012588881013
6013,-14.71591247708031,-8.856933105892432,-106.51957380320418,32269.109387715656,-0.2761160569438706,-15.435683754465995,29.148329103061297,545.3330688476562,10,8,1189.686767578125,-147.2048902686243,42056.83633313806,-0.19980154634951872,-11.298998829378041,65.96229914153953,670.3284912109375,9,7,1377.182373046875,0.16807381772207503,-14.71591247708031
32423,13.852267834760537,19.131184663852235,114.34421319582286,-19856.4890428625,0.25722127848754833,14.424987584381453,51.54547494408695,574.11181640625,10,7,2269.08984375,77.07324182645637,-15516.707659945861,0.38160798753097724,20.88725385161086,37.38416832349583,623.76025390625,14,9,1955.04345703125,0.16899959345244042,13.852267834760537
6275,,,60.577920257691524,-14628.129553661885,0.4855195520210677,25.897479674589064,23.800253191049467,598.468505859375,16,12,1003.3695068359375,-168.4913948254667,43458.23088378805,-0.1745594470052835,-9.901751908991244,123.38313554195315,539.9891967773438,9,5,2033.350341796875,0.16901452722950594,25.897479674589064
4489,14.1146426056434,8.561448985959832,112.32778248769417,-16227.98019845139,0.2618387370827382,14.67285296738696,35.80386472262994,517.9903564453125,9,7,1378.970458984375,158.84232349885298,-30026.929489136674,0.18516327423336096,10.490263227341762,49.13503336838977,500.7337341308594,7,5,1683.619873046875,0.1694443797922941,14.1146426056434
12428,-9.066235918299824,-17.43707911173414,-173.51884667252975,53970.74831717249,-0.1695018453032319,-9.6203025725185,66.12126213909025,654.8705444335938,8,6,1902.3802490234375,-88.64571688182012,13305.581110254941,-0.331790025964743,-18.355329512186533,50.603848747037176,775.0620727539062,14,10,1247.7052001953125,0.16954989929148717,-9.066235918299824
27600,,,61.21080419309995,-12363.035366258608,0.4804995636570614,25.66426436656533,34.04040884204822,650.1194458007812,16,11,1096.6363525390625,-162.4660198505122,55599.426089478,-0.18103333074168143,-10.26131080610295,104.87453403446929,511.6778259277344,8,5,2167.928466796875,0.16984126083549128,25.66426436656533
732,12.158765643119448,20.143749627958755,122.04657241392754,-22523.84364173522,0.24098804353251943,13.54924880440222,43.494566336510445,604.3251953125,9,8,1083.38671875,74.72606862085141,-16170.02138851858,0.393594434294585,21.48432277831358,28.13280945088177,630.58203125,15,12,958.7149047851562,0.17000706313660038,12.158765643119448
14519,-15.795681997192807,12.187274074684195,-101.30015774394435,22609.310301084766,-0.29034273352491957,-16.190271167434023,36.82210998228708,588.3544921875,10,8,1322.3814697265625,120.48026097708598,-22791.72903369699,0.24412102420226456,13.718781216368175,78.48870414059786,570.5139770507812,10,8,1321.6932373046875,0.17012879252627644,-15.795681997192807
32714,-11.285110334877732,9.483112275298055,-136.9917798537169,39999.18023318295,-0.2146972959785539,-12.11730176605338,42.50937450283577,690.3310546875,9,8,1889.2142333984375,155.0870217683175,-34229.43630545614,0.1896468471089748,10.738436657091604,84.75105245097892,750.7071533203125,10,7,1862.4901123046875,0.17014324645711684,-11.285110334877732
19606,,,-25.432877332726427,1946.497987227569,-1.1564466073225614,-49.1494436333997,18.007716555633085,643.2119140625,28,7,1433.6451416015625,179.29754403920816,-52146.360330198826,0.16403885989342212,9.315767088036358,144.76260457523796,569.2435302734375,9,5,2018.5037841796875,0.1701500444997912,-49.1494436333997
17578,-16.949975290259005,-10.014043423930936,-88.60850436508585,22654.32992598918,-0.3319293663359855,-18.362521110477797,23.62641980790248,615.6425170898438,12,8,2066.765380859375,-135.5952531863504,32023.223473685626,-0.21690851275937637,-12.238357443568386,52.139151789787334,620.3936767578125,9,7,2124.679931640625,0.17026441321020558,-16.949975290259005
28706,-10.121461811517594,11.804065275829135,-159.34858273235847,49815.09156493727,-0.1845750003015859,-10.457671489392363,53.22522101595059,480.181396484375,6,5,533.9889526367188,125.18221816736965,-11524.951517377416,0.23495161802100822,13.221924157156979,27.069547144899204,545.227294921875,7,7,421.0701904296875,0.17038435238465985,-10.121461811517594
20173,10.148088011411085,11.28607960760621,153.96037342784112,-12533.83232276548,0.19103464125895483,10.815171327784388,55.871349620090044,635.728515625,7,6,1148.9478759765625,134.49627230809728,-24434.848854496526,0.21868089130758486,12.335308409575916,51.21291722327745,637.6539306640625,9,5,1074.6826171875,0.17046461122427672,10.148088011411085
21772,12.611657004463252,11.599959460312071,120.11415297586235,-15282.510398138105,0.24486510521197963,13.759009213125841,32.55765211262886,632.9358520507812,10,8,1040.4295654296875,142.67624795655033,-14470.392312185943,0.20614338495107618,11.647981120822232,97.84125351473402,673.8082275390625,10,7,1202.8363037109375,0.17065670564904065,12.611657004463252
19992,-12.709218146856282,15.869463310296991,-118.37314703525746,19106.956189836936,-0.2484665267632198,-13.95352045917932,42.660030550025894,500.61065673828125,9,7,1346.110107421875,102.13444375584261,-12086.559720357252,0.28797106660895533,16.064869732173268,34.1184459750031,518.5233154296875,11,8,1583.8858642578125,0.17081880017617573,-12.709218146856282
9621,12.110789237144475,11.04926387106646,131.08840355506422,-36188.201673235526,0.2243658775928858,12.645796966723232,63.3453432157258,610.433837890625,10,7,867.6460571289062,129.1316785800739,-10388.454363141793,0.22776568096452232,12.83112013051447,25.82174511862177,669.84521484375,8,8,829.044677734375,0.17117358693465218,12.110789237144475
23915,-18.508653045190574,-18.516235078133708,-85.97012283009128,20062.4375543467,-0.34211611822412846,-18.886644153382946,52.59430876023637,585.140869140625,14,3,3676.316650390625,-82.81135484516233,10091.073847201884,-0.3551658436318957,-19.553300543633124,59.980679497051646,588.8685302734375,14,5,2714.80029296875,0.17148753626582872,-18.508653045190574
19698,,,-41.15288239629235,9193.829910218254,-0.7146951317444581,-35.55320771310853,15.63523439341256,603.8505859375,21,15,1624.502685546875,122.30674212668545,-42542.87184796908,0.24047541610925766,13.521486303036957,132.68010194708478,506.0625915527344,9,6,3136.040283203125,0.17198315917570256,-35.55320771310853
24284,14.78741801983001,-16.899715091975505,104.09550380039882,-24188.55705677379,0.2825459662722692,15.777424950120652,54.48169483004008,740.6455078125,12,10,1761.9493408203125,-84.58084213150157,9035.943476451554,-0.34773553874238544,-19.174379787622524,31.357190751508313,630.6791381835938,14,11,1523.4910888671875,0.17213985330398152,14.78741801983001
36715,-19.269440070882503,12.14168212447207,-82.15661392022565,14358.539188508012,-0.3579963109779728,-19.697180037008298,42.26599153101487,570.53466796875,13,7,1384.65673828125,117.53755599733263,-32769.706905183004,0.25023291029251804,14.048802569353976,68.06750012830635,642.0225219726562,11,8,1146.5343017578125,0.17280799039203934,-19.269440070882503
35302,,,53.228391197276565,-4605.414993427795,0.5525578369798111,28.923189103191657,27.33514645634833,579.186279296875,19,6,5330.06689453125,131.89779707800545,-41591.12976074285,0.22298905180719575,12.57066942158874,126.62654220767948,572.344970703125,11,7,6183.02099609375,0.17281659892060175,28.923189103191657
22891,17.33852096478436,-10.982013624862228,90.7050412818762,-24516.463393338236,0.32425722198264545,17.965660908767195,36.95159073566557,752.7681884765625,13,6,2586.70556640625,-124.05906155578023,24068.461847262777,-0.23707872957476828,-13.337368047636065,90.21097964041174,706.9697875976562,12,9,1689.3018798828125,0.17330467957105467,17.33852096478436
1515,19.55837571077762,-10.909504415774949,79.3962803478988,-20775.929566714654,0.37044260231091203,20.32677610316445,29.80647097561633,542.4513549804688,16,6,3793.743408203125,-144.96433551495014,23257.679064069664,-0.20288965973185263,-11.469041058002487,110.9353348719934,699.9368286132812,11,7,3715.543701171875,0.17332347254887612,19.55837571077762
12532,,,-50.20674291311541,7954.318470135669,-0.585813040228092,-30.36232820280418,19.572016035361536,684.0179443359375,19,13,981.8101196289062,-200.50113775791118,34632.133123779044,-0.14669126088149517,-8.345271049922962,154.60576038490208,595.8258666992188,8,5,1798.4169921875,0.1733540333364253,-30.36232820280418
22020,12.939835821546298,10.22910247518212,126.68786101288987,-14638.20740400058,0.23215929664239773,13.070211642552184,50.53864513552404,600.5263671875,10,7,1721.872802734375,139.87783466940115,-22286.078407215184,0.21026751504551489,11.874458421850939,62.49190624245522,524.1783447265625,9,6,1949.3629150390625,0.17366201123258204,12.939835821546298
23130,,,-55.13727788607998,20153.065625040486,-0.5334279426461799,-28.076707049383465,24.86929170279255,697.0428466796875,19,11,1154.2733154296875,278.9656458145562,-27820.030358887012,0.10543149361636439,6.018545018797968,164.16021242850445,662.71240234375,7,4,2181.92529296875,0.17453307384414657,-28.076707049383465
32446,13.371359460992952,12.51186020737886,117.23605825801701,-17163.64039499234,0.2508764380422273,14.083496019414516,46.68775265182217,640.7567749023438,10,7,2240.443603515625,111.75324247681124,-33433.66437798483,0.26318488890365116,14.745009306939604,51.005595188487646,640.7705078125,12,8,1784.172119140625,0.17464635920971847,13.371359460992952
13427,-11.390406229951143,-15.517104038788728,-143.24098171787568,36462.29902715262,-0.20533065574635004,-11.603306158911696,61.92994506637771,632.8723754882812,9,6,1971.1339111328125,-89.29173116718876,17033.19099962839,-0.32938956744843617,-18.23134376120663,43.1490255621103,780.52001953125,14,13,1071.9346923828125,0.1747261422708687,-11.390406229951143
17366,-18.992764643574574,-8.617300634841909,-79.40254667059988,18658.583965775008,-0.37041336756989124,-20.325303185124504,22.088001875232067,723.4615478515625,14,9,906.15966796875,-168.72859857021058,23052.60276285783,-0.174314046078227,-9.888106671369334,86.41191786914997,600.8365478515625,9,6,1331.1256103515625,0.174804300312981,-18.992764643574574
20366,16.892652516148992,-8.797152961601938,90.61314627787009,-26370.155906984866,0.3245860663053195,17.982708094367645,41.260376264184444,598.1114501953125,14,7,2097.52685546875,-168.6008942432883,33919.417040143504,-0.17444607774998905,-9.895448282230246,70.32706524044853,757.0924072265625,9,7,2029.60302734375,0.17550657725371,16.892652516148992
28699,10.885336492439887,14.122974563319735,141.09612535935835,-34064.063907805816,0.20845196585642164,11.77480317752692,61.97475632691538,753.57421875,10,8,1934.19775390625,110.16018313961548,-12096.930883789195,0.26699088425267314,14.948758795865327,62.921472041261076,694.4288330078125,12,10,1489.289794921875,0.17551098752441005,10.885336492439887
38646,-12.289072959367275,14.285747857223548,-128.30021197979113,37081.64871215776,-0.2292417467752514,-12.911495732608042,39.366584720565086,551.4310302734375,9,7,2143.627685546875,112.67308618268486,-26595.823677063207,0.2610362927149699,14.629817733452933,82.44287181653173,553.3612060546875,12,8,1852.658935546875,0.17594063882492228,-12.289072959367275
31422,-14.77265314998322,-12.941529488925697,-100.9246365054631,22636.78461020351,-0.29142304321591767,-16.247339624415787,17.044097946873535,452.807861328125,10,7,2142.540771484375,-108.07920043721707,8039.950988769506,-0.27213159041611873,-15.223346671508118,48.25518700336583,533.440185546875,11,7,1975.454833984375,0.1760857983248559,-14.77265314998322
27475,11.77980821026442,-9.910286663655546,138.37824252062038,-15770.045187813672,0.21254616455689967,11.999430039041851,67.13668005480498,636.265869140625,9,7,2115.398193359375,-145.64514719086273,21564.186610630615,-0.2019412611622363,-11.416840584727328,45.37322969096189,578.638427734375,8,6,2337.712646484375,0.17610678303999075,11.77980821026442
18027,13.107682394750768,13.169571519365991,115.4707550541928,-38882.755303265854,0.2547118072630495,14.290046702075703,44.46373176929911,603.8192138671875,10,7,2440.646484375,121.32008964236083,-29222.544878085148,0.24243111584062638,13.627366817267431,63.56196563456073,651.6837158203125,11,7,2360.14013671875,0.17656648821338858,13.107682394750768
9460,-15.268478992709518,15.39949995995594,-104.15793545883204,21115.044524162273,-0.2823766098696073,-15.76843851979502,53.552057532041225,612.28759765625,12,4,3764.996337890625,98.40905761718793,-10455.443111572313,0.29887253691925764,16.63996083492607,66.48422121073195,653.6707153320312,13,4,4523.5458984375,0.1769220751901046,-15.268478992709518
1015,-8.646457652184171,14.62400638725425,-175.21930792393152,52884.265847779265,-0.16785687065178326,-9.528659967865124,45.94174873892474,567.8265991210938,7,5,2022.217041015625,111.3807766719937,-26455.998507182525,0.26406499922780513,14.792159090845304,76.22363661453913,654.0916748046875,13,8,1380.5631103515625,0.17698522747368126,-8.646457652184171
9680,9.656792605057174,13.069495066099362,159.8121548048318,-15050.575829206318,0.18403959787539959,10.428003004756098,64.32200148913412,650.7039794921875,8,6,1819.89013671875,126.62695301321405,-7901.171377999444,0.23227096606212352,13.07628246668369,58.229897963921076,615.341064453125,10,7,1976.8673095703125,0.17711523407481228,9.656792605057174
2972,13.088787595643568,11.34553135624265,124.37689924414374,-37786.71489170492,0.23647288913473374,13.304498695539028,51.75815728647783,534.6654663085938,10,7,1573.702392578125,158.0966085916039,-6860.180558849523,0.18603665801496727,10.53863804510348,68.04264918278471,567.924560546875,9,6,2045.40478515625,0.177441249090657,13.088787595643568
1884,10.673609305787334,-14.217108960432764,150.1696446145187,-48419.69534585508,0.19585692422314466,11.081500954506854,55.319503933961066,538.75439453125,9,5,1464.9097900390625,-111.13917587636364,11728.399348016868,-0.26463903906037023,-14.822900854293417,48.00145883101233,485.9509582519531,10,5,1367.7655029296875,0.17747212131795448,10.673609305787334
5483,-10.284649931076252,16.329117571921472,-153.24660304701993,42017.00508016002,-0.19192441542640967,-10.864348574778486,53.775215671692095,581.9852294921875,8,6,3312.56103515625,94.25644122451986,-15840.563425145008,0.3120398385912238,17.330001851751405,60.081620756674695,640.281005859375,14,10,2143.426513671875,0.17751899851027533,-10.284649931076252
3018,-10.555782433978756,15.03625094686206,-147.34760773487534,49025.24585774725,-0.19960802321815335,-11.288336024727267,43.250863741680455,600.616455078125,8,6,2629.8916015625,96.4693705240901,-9639.17417907731,0.3048818971876438,16.955514796958788,42.554758275716594,447.9844970703125,13,7,2444.35498046875,0.17759768203329396,-10.555782433978756
11835,15.233738151291039,13.299152208813675,99.79546749230585,-17378.794065163347,0.29472044617807897,16.421323161482665,33.661446245544724,657.665771484375,12,10,2050.98583984375,105.8726618487674,-24137.150752437195,0.277803204267172,15.525463460928224,55.54379409103794,607.4596557617188,12,8,2267.01123046875,0.1777993736556338,15.233738151291039
8641,,,62.09050364359705,-14156.68450110978,0.4736918365923961,25.346532809322873,55.69791393071465,715.1963500976562,18,12,1698.9405517578125,59.55443318149385,-9694.415473526806,0.4938635653914991,26.283087904582928,119.31248927794826,702.116943359375,20,11,1394.578369140625,0.1778440451539401,25.346532809322873
35035,-8.628577075901573,-12.83274308509342,-180.6158056014574,65670.16555175603,-0.1628415885749316,-9.248953279392435,49.550316089824186,578.6279296875,6,5,1815.86083984375,-123.56200445266043,12978.106733049714,-0.23803243429213472,-13.389092359536933,72.02341871232196,608.1553955078125,11,7,1163.2342529296875,0.1780090969477064,-8.628577075901573
1228,-10.940039803910484,13.95698051562721,-136.70670475632824,34425.57684078778,-0.21514500520151603,-12.141821042277176,63.47580269087521,780.75634765625,10,8,1773.9193115234375,115.3672338810264,-16177.945363547382,0.25494036492383554,14.302343577370465,69.88761889026597,803.8648071289062,13,10,1514.8017578125,0.17802185360809797,-10.940039803910484
32971,14.879059811403296,-11.617328763413928,103.07121798523524,-30185.491460164532,0.28535380953871653,15.92629909435646,44.29159032119936,703.3839721679688,12,9,1782.9287109375,-124.58243410811542,22426.20002492283,-0.2360827585079785,-13.283327771028084,61.259577391648364,632.510498046875,11,8,1678.9005126953125,0.1782745874855073,14.879059811403296
3405,10.12028533492887,-14.406132027532836,164.37342717097235,-12481.571606445214,0.17893260006856113,10.144724522786726,62.348962645124274,516.4280395507812,7,5,1227.716796875,-102.4715544685479,11145.066458202487,-0.28702369997626853,-16.014733613220834,35.161791828065596,537.4602661132812,10,8,1055.345458984375,0.17854882531888944,10.12028533492887
4421,-13.385108562640886,-12.512745573543175,-116.49095677339466,23152.211896260127,-0.25248109828040916,-14.169959478558052,54.70862404790471,646.3654174804688,10,8,1934.9561767578125,-109.93078508947576,15749.692934671944,-0.2675480274423883,-14.978552496377887,29.711021099917897,581.529296875,11,8,1764.6141357421875,0.17856712784758402,-13.385108562640886
3114,-9.690889023354368,-11.02838123011322,-164.23412616436133,49828.379990640766,-0.1790843681078061,-10.153150198227536,53.84767550753103,578.8309326171875,8,6,1499.90625,-121.90190958394919,18485.777245701618,-0.24127402766916944,-13.564734108127299,35.73840823486135,608.76904296875,9,6,1476.9749755859375,0.1789170815299097,-9.690889023354368
3590,11.187938330035799,-15.325401757647242,154.71071281617952,-14885.454147751052,0.1901081325947229,10.763946644834157,58.13407691742243,605.32568359375,8,5,2775.495849609375,-91.63026858598668,8025.56451822909,-0.32098306771066687,-17.79575067743483,32.66875498607729,564.3968505859375,12,6,2564.021484375,0.1789938836227622,11.187938330035799
37797,12.874157189643075,-7.220337305906898,116.24354762958623,-35671.019622802014,0.2530184711809027,14.198899892592788,43.27785728974337,605.0164794921875,10,7,595.5457763671875,-169.39191098614836,17219.004502650576,-0.17363145934570295,-9.850146263149497,15.93242877424784,525.8707885742188,6,4,837.1972045898438,0.17911715796544975,12.874157189643075
7735,-12.051268002624324,-19.68063427625647,-139.07422299786805,27421.21870756604,-0.21148250245002786,-11.941108262427838,55.42239057992253,477.4669494628906,9,6,1891.1046142578125,-71.94162402632703,11470.489671364847,-0.4088282006967082,-22.236128297132865,23.593100818133014,577.1793823242188,15,12,1250.4150390625,0.1792529419581524,-12.051268002624324
1849,15.24288932762267,17.821317855126104,99.84277187249688,-21763.705472141042,0.2945808109518666,16.413961761675196,35.04836358581819,623.75927734375,11,9,1459.5435791015625,79.6285086514296,-19834.48205594858,0.3693622448039445,20.272326412008606,54.092791293090976,676.5061645507812,15,12,1290.783447265625,0.17977647703017802,15.24288932762267
2086,12.191144884945718,-12.416387976310265,132.50484815883968,-17489.416774204772,0.22196746092358155,12.514897117511016,60.56149328601593,664.4913940429688,10,8,1438.43115234375,-112.49994593622426,18442.63569280436,-0.26143803413519645,-14.651365309834077,62.266946040975284,723.6829223632812,12,10,1221.970703125,0.18063524517597904,12.191144884945718
29759,17.752195080437584,-10.076199575350207,88.65041897220213,-25643.807909928422,0.33177242755169517,18.354421184949118,39.65806001368152,693.533203125,14,8,2558.529052734375,-131.14122104295498,24577.928039550876,-0.2242755136178624,-12.640867539979142,80.3131790083034,658.8814697265625,11,8,2369.331298828125,0.18068831067104404,17.752195080437584
20686,-11.64970309216193,15.43221926018067,-135.45857920274696,37893.95815259499,-0.21712736748744751,-12.250332890699347,55.4060713399273,513.3392333984375,10,5,3686.18603515625,99.8719766435653,-12961.513693179735,0.2944946690186224,16.40942018546382,49.1751310495907,704.211181640625,12,8,2748.423095703125,0.18153091609813565,-11.64970309216193
5343,-8.155078581565544,-13.738841745534163,-205.1011070838389,72036.75600586104,-0.14340129667783677,-8.160654186759658,51.22280177429479,650.9613647460938,7,5,3381.28466796875,-110.83467377746362,29892.024778854284,-0.26536609621765084,-14.861824680911813,75.24177709448703,438.273681640625,13,5,3682.16552734375,0.18159450117824918,-8.155078581565544
4580,-16.006795732154814,13.515487514854051,-95.38864843624164,19510.526449852405,-0.30833610904489706,-17.136419733117602,44.01237099191204,598.521728515625,13,7,4061.87451171875,108.42112932905408,-12350.460498312279,0.2712733660670398,15.177554519548478,40.65050868160449,529.05078125,11,6,4350.16064453125,0.18206943449179114,-16.006795732154814
8458,20.819633585037913,-8.336880239273336,72.12194962743509,-17288.7734128537,0.40780601270232664,22.185930381156997,21.012521650885017,716.6895751953125,15,13,1070.270263671875,-167.58144280849575,27464.648927816103,-0.17550728895139506,-9.954444910065806,88.86177253799494,600.92333984375,9,6,1681.7581787109375,0.18217189678658707,20.819633585037913
8438,9.046133110294342,13.706222089484788,168.01076253255144,-14027.93763427729,0.1750588132720601,9.92951509414773,43.81882560064291,524.7254028320312,6,5,1739.88916015625,109.74843603933056,-15365.725972493634,0.26799256342333716,15.00231848791894,56.06972862020422,637.6666259765625,11,8,1028.5047607421875,0.18224959980364164,9.046133110294342
21610,-14.21069375768636,-10.867631921732546,-120.52239021006162,34833.10145535986,-0.24403569041918122,-13.714166848244624,36.96459835516953,620.0697021484375,10,6,1423.371826171875,-146.1980288414897,32081.52825700311,-0.2011775735893886,-11.374792755142046,130.29904642871907,684.4581298828125,11,6,1419.39599609375,0.1822661953828328,-14.21069375768636
16716,-14.74101797403456,11.477998893448747,-108.44299909210729,21422.341567900545,-0.27121865820864227,-15.174634806304129,50.41483680648439,687.2136840820312,12,10,1598.89794921875,137.23605927966958,-21227.737659999402,0.21431513598000457,12.096368798155744,116.63927451675164,708.4217529296875,11,8,2034.598876953125,0.18230477487192873,-14.74101797403456
11319,-8.949866473178561,-11.576682745955239,-162.8695611639337,39406.08220505487,-0.18058478512309872,-10.236424612926204,31.738378443856142,583.251953125,7,6,1570.408203125,-116.55642843654029,22298.676033867752,-0.2523392754943219,-14.162320328622506,52.40981527941363,695.8941650390625,11,9,1428.333740234375,0.1823195851151835,-8.949866473178561
