timestamp,p_med_bar,p_min_bar,p_max_bar,n
2026-07-29T16:15:00,498.764,498.522,498.931,146
2026-07-29T16:20:00,498.764,498.640,498.911,147
2026-07-29T16:25:00,498.766,498.636,498.917,146
2026-07-29T16:30:00,498.777,498.651,498.930,147
2026-07-29T16:35:00,498.777,498.627,498.944,146
2026-07-29T16:40:00,498.785,498.616,498.961,147
2026-07-29T16:45:00,498.798,498.674,498.946,147
2026-07-29T16:50:00,498.794,498.553,498.961,146
2026-07-29T16:55:00,498.799,498.580,498.955,147
2026-07-29T17:00:00,498.789,498.643,498.943,146
2026-07-29T17:05:00,498.808,498.700,498.960,147
2026-07-29T17:10:00,498.807,498.726,498.968,147
2026-07-29T17:15:00,498.821,498.666,498.990,146
2026-07-29T17:20:00,498.836,498.723,498.988,147
2026-07-29T17:25:00,498.819,498.659,498.961,147
2026-07-29T17:30:00,498.820,498.700,498.979,146
2026-07-29T17:35:00,498.826,498.712,498.971,147
2026-07-29T17:40:00,498.822,498.713,498.942,146
2026-07-29T17:45:00,498.821,498.739,498.976,147
2026-07-29T17:50:00,498.824,498.725,498.964,147
2026-07-29T17:55:00,498.832,498.729,499.008,146
2026-07-29T18:00:00,498.830,498.746,498.982,147
2026-07-29T18:05:00,498.819,498.713,498.960,147
2026-07-29T18:10:00,498.822,498.727,498.945,145
2026-07-29T18:15:00,498.830,498.729,498.996,147
2026-07-29T18:20:00,498.824,498.739,498.991,147
2026-07-29T18:25:00,498.849,498.739,498.987,146
2026-07-29T18:30:00,498.852,498.762,498.977,147
2026-07-29T18:35:00,498.845,498.735,498.937,146
2026-07-29T18:40:00,498.849,498.725,498.988,147
2026-07-29T18:45:00,498.828,498.727,498.910,147
2026-07-29T18:50:00,498.815,498.704,498.927,146
2026-07-29T18:55:00,498.810,498.717,498.883,147
2026-07-29T19:00:00,498.806,498.679,498.899,147
2026-07-29T19:05:00,498.795,498.707,498.923,146
2026-07-29T19:10:00,498.781,498.693,498.905,147
2026-07-29T19:15:00,498.778,498.698,498.918,147
2026-07-29T19:20:00,498.772,498.605,498.936,146
2026-07-29T19:25:00,498.760,498.603,498.854,147
2026-07-29T19:30:00,498.757,498.659,498.910,147
2026-07-29T19:35:00,498.748,498.612,498.904,146
2026-07-29T19:40:00,498.750,498.641,498.830,147
2026-07-29T19:45:00,498.741,498.594,498.837,146
2026-07-29T19:50:00,498.734,498.569,498.835,147
2026-07-29T19:55:00,498.718,498.550,498.794,147
2026-07-29T20:00:00,498.705,498.559,498.835,146
2026-07-29T20:05:00,498.682,498.506,498.784,147
2026-07-29T20:10:00,498.663,498.451,498.776,147
2026-07-29T20:15:00,498.659,498.474,498.776,146
2026-07-29T20:20:00,498.624,498.464,498.768,147
2026-07-29T20:25:00,498.584,498.453,498.765,147
2026-07-29T20:30:00,498.528,498.401,498.683,146
2026-07-29T20:35:00,498.459,498.413,498.609,147
2026-07-29T20:40:00,498.431,498.373,498.531,146
2026-07-29T20:45:00,498.399,498.252,498.456,147
2026-07-29T20:50:00,498.354,498.168,498.486,147
2026-07-29T20:55:00,498.261,498.117,498.434,146
2026-07-29T21:00:00,498.167,498.044,498.327,147
2026-07-29T21:05:00,498.113,498.031,498.310,146
2026-07-29T21:10:00,498.069,497.945,498.208,147
2026-07-29T21:15:00,498.024,497.934,498.115,147
2026-07-29T21:20:00,497.982,497.825,498.091,146
2026-07-29T21:25:00,497.934,497.751,498.078,147
2026-07-29T21:30:00,497.873,497.720,498.031,146
2026-07-29T21:35:00,497.808,497.681,497.970,147
2026-07-29T21:40:00,497.734,497.671,497.905,146
2026-07-29T21:45:00,497.708,497.646,497.888,147
2026-07-29T21:50:00,497.705,497.616,497.888,147
2026-07-29T21:55:00,497.685,497.580,497.883,146
2026-07-29T22:00:00,497.667,497.521,497.852,147
2026-07-29T22:05:00,497.614,497.424,497.830,147
2026-07-29T22:10:00,497.538,497.406,497.674,146
2026-07-29T22:15:00,497.502,497.331,497.661,147
2026-07-29T22:20:00,497.478,497.333,497.618,147
2026-07-29T22:25:00,497.476,497.283,497.629,146
2026-07-29T22:30:00,497.478,497.307,497.565,147
2026-07-29T22:35:00,497.448,497.286,497.535,146
2026-07-29T22:40:00,497.398,497.227,497.498,147
2026-07-29T22:45:00,497.358,497.190,497.482,147
2026-07-29T22:50:00,497.312,497.192,497.472,146
2026-07-29T22:55:00,497.271,497.129,497.456,147
2026-07-29T23:00:00,497.237,497.116,497.420,147
2026-07-29T23:05:00,497.212,497.105,497.337,146
2026-07-29T23:10:00,497.210,497.088,497.307,147
2026-07-29T23:15:00,497.187,497.088,497.348,146
2026-07-29T23:20:00,497.165,497.035,497.230,147
2026-07-29T23:25:00,497.117,496.922,497.210,147
2026-07-29T23:30:00,497.061,496.905,497.176,146
2026-07-29T23:35:00,497.016,496.883,497.146,147
2026-07-29T23:40:00,496.972,496.866,497.156,146
2026-07-29T23:45:00,496.923,496.815,497.115,147
2026-07-29T23:50:00,496.891,496.779,497.045,147
2026-07-29T23:55:00,496.882,496.735,496.993,146
2026-07-30T00:00:00,496.873,496.776,496.988,147
2026-07-30T00:05:00,496.847,496.753,496.981,146
2026-07-30T00:10:00,496.833,496.739,496.936,147
2026-07-30T00:15:00,496.825,496.741,496.946,147
2026-07-30T00:20:00,496.807,496.733,496.926,146
2026-07-30T00:25:00,496.799,496.685,496.875,147
2026-07-30T00:30:00,496.765,496.660,496.871,146
2026-07-30T00:35:00,496.746,496.576,496.834,147
2026-07-30T00:40:00,496.734,496.562,496.867,146
2026-07-30T00:45:00,496.688,496.540,496.807,147
2026-07-30T00:50:00,496.665,496.478,496.781,147
2026-07-30T00:55:00,496.631,496.480,496.783,146
2026-07-30T01:00:00,496.625,496.483,496.760,147
2026-07-30T01:05:00,496.569,496.472,496.761,146
2026-07-30T01:10:00,496.548,496.447,496.753,147
2026-07-30T01:15:00,496.503,496.449,496.670,147
2026-07-30T01:20:00,496.473,496.420,496.633,146
2026-07-30T01:25:00,496.458,496.394,496.599,147
2026-07-30T01:30:00,496.445,496.351,496.560,147
2026-07-30T01:35:00,496.431,496.315,496.489,146
2026-07-30T01:40:00,496.412,496.306,496.475,147
2026-07-30T01:45:00,496.405,496.236,496.469,146
2026-07-30T01:50:00,496.389,496.234,496.452,147
2026-07-30T01:55:00,496.354,496.183,496.433,147
2026-07-30T02:00:00,496.355,496.205,496.422,146
2026-07-30T02:05:00,496.352,496.202,496.442,147
2026-07-30T02:10:00,496.350,496.176,496.426,146
2026-07-30T02:15:00,496.320,496.168,496.421,147
2026-07-30T02:20:00,496.291,496.168,496.437,147
2026-07-30T02:25:00,496.272,496.139,496.419,146
2026-07-30T02:30:00,496.257,496.105,496.398,147
2026-07-30T02:35:00,496.245,496.134,496.397,147
2026-07-30T02:40:00,496.221,496.115,496.375,146
2026-07-30T02:45:00,496.225,496.098,496.393,147
2026-07-30T02:50:00,496.218,496.110,496.352,147
2026-07-30T02:55:00,496.209,496.089,496.375,146
2026-07-30T03:00:00,496.168,496.066,496.396,147
2026-07-30T03:05:00,496.144,496.041,496.312,146
2026-07-30T03:10:00,496.111,495.986,496.319,147
2026-07-30T03:15:00,496.086,496.002,496.250,147
2026-07-30T03:20:00,496.066,495.965,496.222,146
2026-07-30T03:25:00,496.044,495.896,496.141,147
2026-07-30T03:30:00,496.038,495.936,496.142,146
2026-07-30T03:35:00,496.034,495.950,496.115,147
2026-07-30T03:40:00,496.023,495.889,496.119,147
2026-07-30T03:45:00,496.012,495.857,496.140,146
2026-07-30T03:50:00,496.013,495.841,496.133,147
2026-07-30T03:55:00,495.992,495.871,496.084,147
2026-07-30T04:00:00,495.961,495.826,496.066,146
2026-07-30T04:05:00,495.942,495.769,496.068,147
2026-07-30T04:10:00,495.914,495.764,496.046,146
2026-07-30T04:15:00,495.890,495.726,496.015,147
2026-07-30T04:20:00,495.866,495.743,496.004,147
2026-07-30T04:25:00,495.840,495.729,495.990,146
2026-07-30T04:30:00,495.838,495.730,495.955,147
2026-07-30T04:35:00,495.826,495.722,495.977,146
2026-07-30T04:40:00,495.844,495.745,495.955,147
2026-07-30T04:45:00,495.830,495.711,495.970,146
2026-07-30T04:50:00,495.820,495.730,495.988,147
2026-07-30T04:55:00,495.815,495.723,495.965,147
2026-07-30T05:00:00,495.812,495.720,495.965,146
2026-07-30T05:05:00,495.807,495.706,495.998,147
2026-07-30T05:10:00,495.797,495.683,495.954,146
2026-07-30T05:15:00,495.775,495.680,495.930,147
2026-07-30T05:20:00,495.760,495.673,495.911,147
2026-07-30T05:25:00,495.749,495.656,495.892,146
2026-07-30T05:30:00,495.750,495.662,495.918,147
2026-07-30T05:35:00,495.732,495.648,495.841,146
2026-07-30T05:40:00,495.725,495.643,495.841,147
2026-07-30T05:45:00,495.728,495.662,495.833,147
2026-07-30T05:50:00,495.720,495.613,495.844,146
2026-07-30T05:55:00,495.710,495.609,495.817,147
2026-07-30T06:00:00,495.709,495.590,495.789,146
2026-07-30T06:05:00,495.722,495.659,495.813,147
2026-07-30T06:10:00,495.728,495.644,495.830,147
2026-07-30T06:15:00,495.730,495.653,495.827,146
2026-07-30T06:20:00,495.723,495.659,495.840,147
2026-07-30T06:25:00,495.716,495.651,495.878,147
2026-07-30T06:30:00,495.712,495.639,495.804,146
2026-07-30T06:35:00,495.709,495.644,495.827,147
2026-07-30T06:40:00,495.715,495.642,495.845,146
2026-07-30T06:45:00,495.706,495.646,495.800,147
2026-07-30T06:50:00,495.712,495.650,495.820,146
2026-07-30T06:55:00,495.711,495.637,495.840,147
2026-07-30T07:00:00,495.720,495.624,495.826,147
2026-07-30T07:05:00,495.734,495.662,495.872,146
2026-07-30T07:10:00,495.741,495.667,495.865,147
2026-07-30T07:15:00,495.754,495.673,495.894,147
2026-07-30T07:20:00,495.776,495.701,495.937,146
2026-07-30T07:25:00,495.803,495.712,495.961,147
2026-07-30T07:30:00,495.861,495.740,495.987,146
2026-07-30T07:35:00,495.873,495.742,496.007,146
2026-07-30T07:40:00,495.911,495.767,496.029,147
2026-07-30T07:45:00,495.923,495.799,496.014,146
2026-07-30T07:50:00,495.934,495.793,496.068,147
2026-07-30T07:55:00,495.958,495.790,496.062,147
2026-07-30T08:00:00,495.950,495.773,496.070,146
2026-07-30T08:05:00,495.940,495.727,496.038,147
2026-07-30T08:10:00,495.945,495.788,496.062,147
2026-07-30T08:15:00,495.977,495.842,496.068,146
2026-07-30T08:20:00,495.999,495.849,496.105,147
2026-07-30T08:25:00,496.027,495.869,496.109,147
2026-07-30T08:30:00,496.024,495.895,496.123,146
2026-07-30T08:35:00,496.010,495.900,496.104,146
2026-07-30T08:40:00,496.007,495.904,496.130,147
2026-07-30T08:45:00,496.006,495.858,496.112,147
2026-07-30T08:50:00,496.033,495.924,496.124,146
2026-07-30T08:55:00,496.063,495.968,496.232,147
2026-07-30T09:00:00,496.104,496.022,496.186,147
2026-07-30T09:05:00,496.140,496.039,496.318,146
2026-07-30T09:10:00,496.154,496.060,496.325,147
2026-07-30T09:15:00,496.189,496.083,496.344,146
2026-07-30T09:20:00,496.217,496.060,496.403,147
2026-07-30T09:25:00,496.261,496.123,496.408,147
2026-07-30T09:30:00,496.317,496.139,496.420,146
2026-07-30T09:35:00,496.399,496.221,496.454,147
2026-07-30T09:40:00,496.420,496.296,496.479,147
2026-07-30T09:45:00,496.443,496.324,496.503,146
2026-07-30T09:50:00,496.458,496.372,496.577,147
2026-07-30T09:55:00,496.477,496.401,496.563,146
2026-07-30T10:00:00,496.505,496.432,496.660,147
2026-07-30T10:05:00,496.515,496.434,496.670,147
2026-07-30T10:10:00,496.528,496.441,496.692,146
2026-07-30T10:15:00,496.547,496.467,496.756,147
2026-07-30T10:20:00,496.610,496.468,496.750,147
2026-07-30T10:25:00,496.667,496.497,496.790,146
2026-07-30T10:30:00,496.712,496.546,496.812,147
2026-07-30T10:35:00,496.739,496.577,496.817,146
2026-07-30T10:40:00,496.755,496.576,496.881,146
2026-07-30T10:45:00,496.800,496.678,496.934,147
2026-07-30T10:50:00,496.832,496.711,496.980,146
2026-07-30T10:55:00,496.882,496.764,497.004,147
2026-07-30T11:00:00,496.905,496.783,497.053,147
2026-07-30T11:05:00,496.941,496.830,497.081,146
2026-07-30T11:10:00,497.014,496.882,497.156,147
2026-07-30T11:15:00,497.078,496.919,497.187,147
2026-07-30T11:20:00,497.144,496.992,497.226,146
2026-07-30T11:25:00,497.180,497.068,497.268,147
2026-07-30T11:30:00,497.208,497.130,497.289,147
2026-07-30T11:35:00,497.212,497.120,497.389,126
2026-07-30T11:40:00,497.232,497.153,497.412,146
2026-07-30T11:45:00,497.304,497.183,497.471,147
2026-07-30T11:50:00,497.358,497.227,497.498,146
2026-07-30T11:55:00,497.437,497.283,497.554,147
2026-07-30T12:00:00,497.481,497.323,497.574,146
2026-07-30T12:05:00,497.514,497.396,497.639,147
2026-07-30T12:10:00,497.537,497.436,497.627,146
2026-07-30T12:15:00,497.563,497.477,497.727,147
2026-07-30T12:20:00,497.594,497.476,497.726,147
2026-07-30T12:25:00,497.617,497.516,497.785,146
2026-07-30T12:30:00,497.634,497.503,497.789,147
2026-07-30T12:35:00,497.658,497.536,497.813,146
2026-07-30T12:40:00,497.708,497.555,497.857,147
2026-07-30T12:45:00,497.748,497.591,497.917,146
2026-07-30T12:50:00,497.773,497.616,497.909,147
2026-07-30T12:55:00,497.813,497.662,497.924,146
2026-07-30T13:00:00,497.877,497.659,497.944,147
2026-07-30T13:05:00,497.898,497.696,497.959,147
2026-07-30T13:10:00,497.919,497.806,498.014,146
2026-07-30T13:15:00,497.938,497.843,498.051,147
2026-07-30T13:20:00,497.956,497.894,498.090,146
2026-07-30T13:25:00,497.971,497.893,498.092,147
2026-07-30T13:30:00,497.993,497.925,498.202,147
2026-07-30T13:35:00,498.025,497.941,498.236,146
2026-07-30T13:40:00,498.068,497.932,498.227,147
2026-07-30T13:45:00,498.105,497.959,498.234,146
2026-07-30T13:50:00,498.144,497.981,498.249,147
2026-07-30T13:55:00,498.188,497.968,498.303,146
2026-07-30T14:00:00,498.220,498.011,498.310,147
2026-07-30T14:05:00,498.258,498.155,498.351,146
2026-07-30T14:10:00,498.281,498.183,498.382,147
2026-07-30T14:15:00,498.317,498.230,498.473,147
2026-07-30T14:20:00,498.369,498.224,498.539,146
2026-07-30T14:25:00,498.411,498.311,498.587,147
2026-07-30T14:30:00,498.467,498.366,498.597,146
2026-07-30T14:35:00,498.511,498.379,498.654,147
2026-07-30T14:40:00,498.516,498.384,498.645,146
2026-07-30T14:45:00,498.522,498.422,498.659,147
2026-07-30T14:50:00,498.499,498.355,498.645,147
2026-07-30T14:55:00,498.494,498.284,498.615,146
2026-07-30T15:00:00,498.485,498.363,498.616,147
2026-07-30T15:05:00,498.455,498.328,498.617,146
2026-07-30T15:10:00,498.435,498.330,498.617,147
2026-07-30T15:15:00,498.448,498.249,498.623,146
2026-07-30T15:20:00,498.457,498.284,498.657,147
2026-07-30T15:25:00,498.460,498.345,498.623,146
2026-07-30T15:30:00,498.449,498.325,498.627,147
2026-07-30T15:35:00,498.434,498.335,498.567,147
2026-07-30T15:40:00,498.411,498.235,498.611,146
2026-07-30T15:45:00,498.377,498.214,498.509,147
2026-07-30T15:50:00,498.347,498.149,498.481,146
2026-07-30T15:55:00,498.302,498.151,498.472,147
2026-07-30T16:00:00,498.263,498.114,498.481,146
2026-07-30T16:05:00,498.210,498.080,498.385,147
2026-07-30T16:10:00,498.155,498.047,498.316,146
2026-07-30T16:15:00,498.113,498.019,498.294,147
2026-07-30T16:20:00,498.091,497.990,498.260,147
2026-07-30T16:25:00,498.080,497.964,498.234,146
2026-07-30T16:30:00,498.047,497.947,498.196,147
2026-07-30T16:35:00,498.030,497.917,498.171,146
2026-07-30T16:40:00,497.999,497.838,498.247,147
2026-07-30T16:45:00,497.980,497.830,498.141,146
2026-07-30T16:50:00,497.955,497.806,498.152,147
2026-07-30T16:55:00,497.917,497.782,498.069,146
2026-07-30T17:00:00,497.898,497.743,498.042,147
2026-07-30T17:05:00,497.913,497.779,498.040,146
2026-07-30T17:10:00,497.928,497.754,498.085,147
2026-07-30T17:15:00,497.944,497.751,498.217,146
2026-07-30T17:20:00,497.953,497.793,498.118,147
2026-07-30T17:25:00,497.978,497.822,498.162,147
2026-07-30T17:30:00,498.010,497.838,498.203,146
2026-07-30T17:35:00,498.005,497.786,498.179,147
2026-07-30T17:40:00,497.988,497.882,498.152,146
2026-07-30T17:45:00,497.994,497.840,498.169,147
2026-07-30T17:50:00,497.990,497.876,498.139,146
2026-07-30T17:55:00,498.001,497.841,498.163,147
2026-07-30T18:00:00,498.028,497.835,498.203,146
2026-07-30T18:05:00,498.019,497.861,498.199,147
2026-07-30T18:10:00,498.030,497.892,498.173,147
2026-07-30T18:15:00,498.040,497.898,498.172,146
2026-07-30T18:20:00,498.062,497.944,498.230,147
2026-07-30T18:25:00,498.082,497.941,498.230,146
2026-07-30T18:30:00,498.074,497.935,498.229,147
2026-07-30T18:35:00,498.075,497.949,498.256,146
2026-07-30T18:40:00,498.080,497.965,498.243,147
2026-07-30T18:45:00,498.060,497.923,498.214,147
2026-07-30T18:50:00,498.053,497.888,498.205,146
2026-07-30T18:55:00,498.041,497.894,498.185,147
2026-07-30T19:00:00,498.032,497.912,498.211,146
2026-07-30T19:05:00,498.021,497.866,498.196,147
2026-07-30T19:10:00,497.996,497.869,498.153,146
2026-07-30T19:15:00,497.979,497.806,498.153,147
2026-07-30T19:20:00,497.965,497.809,498.132,147
2026-07-30T19:25:00,497.959,497.837,498.123,146
2026-07-30T19:30:00,497.960,497.782,498.105,147
2026-07-30T19:35:00,497.961,497.743,498.181,146
2026-07-30T19:40:00,497.955,497.802,498.088,147
2026-07-30T19:45:00,497.932,497.752,498.099,146
2026-07-30T19:50:00,497.922,497.780,498.072,147
2026-07-30T19:55:00,497.929,497.750,498.060,146
2026-07-30T20:00:00,497.904,497.725,498.040,147
2026-07-30T20:05:00,497.907,497.773,498.082,147
2026-07-30T20:10:00,497.878,497.714,497.979,146
2026-07-30T20:15:00,497.859,497.726,497.969,147
2026-07-30T20:20:00,497.852,497.710,497.998,146
2026-07-30T20:25:00,497.836,497.691,497.959,147
2026-07-30T20:30:00,497.847,497.693,497.944,146
2026-07-30T20:35:00,497.808,497.679,497.929,147
2026-07-30T20:40:00,497.787,497.677,497.919,147
2026-07-30T20:45:00,497.774,497.634,497.922,146
2026-07-30T20:50:00,497.744,497.615,497.918,147
2026-07-30T20:55:00,497.735,497.607,497.895,146
2026-07-30T21:00:00,497.697,497.554,497.875,147
2026-07-30T21:05:00,497.640,497.502,497.889,146
2026-07-30T21:10:00,497.603,497.432,497.762,147
2026-07-30T21:15:00,497.549,497.383,497.730,146
2026-07-30T21:20:00,497.496,497.315,497.661,147
2026-07-30T21:25:00,497.455,497.344,497.637,147
2026-07-30T21:30:00,497.406,497.270,497.564,146
2026-07-30T21:35:00,497.377,497.281,497.522,147
2026-07-30T21:40:00,497.349,497.234,497.523,146
2026-07-30T21:45:00,497.331,497.237,497.487,147
2026-07-30T21:50:00,497.313,497.185,497.467,146
2026-07-30T21:55:00,497.310,497.186,497.470,147
2026-07-30T22:00:00,497.263,497.086,497.421,146
2026-07-30T22:05:00,497.219,497.045,497.367,147
2026-07-30T22:10:00,497.201,497.026,497.387,146
2026-07-30T22:15:00,497.170,497.027,497.334,147
2026-07-30T22:20:00,497.151,496.966,497.313,147
2026-07-30T22:25:00,497.153,496.980,497.279,146
2026-07-30T22:30:00,497.129,496.955,497.229,147
2026-07-30T22:35:00,497.120,496.938,497.201,146
2026-07-30T22:40:00,497.090,496.935,497.174,147
2026-07-30T22:45:00,497.072,496.920,497.163,146
2026-07-30T22:50:00,497.064,496.915,497.165,147
2026-07-30T22:55:00,497.021,496.877,497.135,146
2026-07-30T23:00:00,496.999,496.833,497.148,147
2026-07-30T23:05:00,496.989,496.867,497.131,146
2026-07-30T23:10:00,496.952,496.768,497.097,147
2026-07-30T23:15:00,496.893,496.746,497.116,146
2026-07-30T23:20:00,496.856,496.736,497.025,147
2026-07-30T23:25:00,496.853,496.687,496.990,146
2026-07-30T23:30:00,496.826,496.709,496.976,147
2026-07-30T23:35:00,496.791,496.594,496.907,147
2026-07-30T23:40:00,496.768,496.632,496.869,146
2026-07-30T23:45:00,496.747,496.586,496.860,147
2026-07-30T23:50:00,496.718,496.555,496.815,146
2026-07-30T23:55:00,496.695,496.532,496.801,147
2026-07-31T00:00:00,496.628,496.463,496.785,146
2026-07-31T00:05:00,496.621,496.467,496.789,147
2026-07-31T00:10:00,496.616,496.428,496.772,147
2026-07-31T00:15:00,496.601,496.467,496.751,146
2026-07-31T00:20:00,496.562,496.442,496.719,147
2026-07-31T00:25:00,496.535,496.446,496.723,146
2026-07-31T00:30:00,496.514,496.419,496.698,147
2026-07-31T00:35:00,496.482,496.381,496.633,146
2026-07-31T00:40:00,496.455,496.359,496.608,147
2026-07-31T00:45:00,496.446,496.379,496.518,146
2026-07-31T00:50:00,496.441,496.360,496.506,147
2026-07-31T00:55:00,496.432,496.343,496.530,146
2026-07-31T01:00:00,496.433,496.351,496.528,147
2026-07-31T01:05:00,496.430,496.322,496.539,147
2026-07-31T01:10:00,496.416,496.276,496.482,146
2026-07-31T01:15:00,496.401,496.252,496.471,147
2026-07-31T01:20:00,496.377,496.189,496.439,146
2026-07-31T01:25:00,496.345,496.155,496.425,147
2026-07-31T01:30:00,496.310,496.146,496.429,146
2026-07-31T01:35:00,496.300,496.126,496.412,147
2026-07-31T01:40:00,496.286,496.141,496.406,146
2026-07-31T01:45:00,496.256,496.106,496.402,147
2026-07-31T01:50:00,496.234,496.115,496.409,147
2026-07-31T01:55:00,496.208,496.101,496.406,146
2026-07-31T02:00:00,496.178,496.095,496.356,147
2026-07-31T02:05:00,496.154,496.051,496.298,146
2026-07-31T02:10:00,496.133,496.029,496.273,147
2026-07-31T02:15:00,496.115,495.987,496.234,146
2026-07-31T02:20:00,496.095,496.004,496.217,147
2026-07-31T02:25:00,496.100,496.001,496.202,146
2026-07-31T02:30:00,496.096,495.958,496.192,147
2026-07-31T02:35:00,496.081,495.979,496.231,146
2026-07-31T02:40:00,496.067,495.919,496.187,147
2026-07-31T02:45:00,496.053,495.945,496.126,146
2026-07-31T02:50:00,496.035,495.901,496.144,147
2026-07-31T02:55:00,496.018,495.895,496.110,147
2026-07-31T03:00:00,496.007,495.825,496.122,146
2026-07-31T03:05:00,495.999,495.859,496.106,147
2026-07-31T03:10:00,495.992,495.872,496.080,146
2026-07-31T03:15:00,495.984,495.826,496.070,147
2026-07-31T03:20:00,495.949,495.810,496.044,146
2026-07-31T03:25:00,495.924,495.763,496.024,147
2026-07-31T03:30:00,495.924,495.778,496.053,146
2026-07-31T03:35:00,495.907,495.744,496.063,147
2026-07-31T03:40:00,495.883,495.748,496.023,146
2026-07-31T03:45:00,495.887,495.763,496.051,147
2026-07-31T03:50:00,495.878,495.754,495.992,146
2026-07-31T03:55:00,495.878,495.736,495.994,147
2026-07-31T04:00:00,495.824,495.733,496.023,147
2026-07-31T04:05:00,495.787,495.668,495.953,146
2026-07-31T04:10:00,495.746,495.669,495.934,147
2026-07-31T04:15:00,495.742,495.669,495.928,146
2026-07-31T04:20:00,495.739,495.662,495.931,147
2026-07-31T04:25:00,495.731,495.652,495.917,146
2026-07-31T04:30:00,495.725,495.652,495.877,147
2026-07-31T04:35:00,495.724,495.647,495.847,146
2026-07-31T04:40:00,495.700,495.595,495.783,147
2026-07-31T04:45:00,495.681,495.582,495.781,147
2026-07-31T04:50:00,495.669,495.578,495.754,146
2026-07-31T04:55:00,495.676,495.606,495.738,147
2026-07-31T05:00:00,495.676,495.587,495.752,146
2026-07-31T05:05:00,495.672,495.557,495.754,147
2026-07-31T05:10:00,495.678,495.533,495.750,146
2026-07-31T05:15:00,495.681,495.582,495.757,147
2026-07-31T05:20:00,495.675,495.585,495.809,146
2026-07-31T05:25:00,495.658,495.524,495.745,147
2026-07-31T05:30:00,495.648,495.516,495.724,147
2026-07-31T05:35:00,495.633,495.501,495.712,146
2026-07-31T05:40:00,495.624,495.442,495.711,147
2026-07-31T05:45:00,495.624,495.465,495.696,146
2026-07-31T05:50:00,495.614,495.451,495.693,147
2026-07-31T05:55:00,495.609,495.428,495.692,146
2026-07-31T06:00:00,495.610,495.396,495.710,147
2026-07-31T06:05:00,495.582,495.433,495.679,146
2026-07-31T06:10:00,495.578,495.440,495.680,147
2026-07-31T06:15:00,495.563,495.429,495.666,146
2026-07-31T06:20:00,495.568,495.421,495.702,147
2026-07-31T06:25:00,495.579,495.457,495.678,147
2026-07-31T06:30:00,495.589,495.436,495.673,146
2026-07-31T06:35:00,495.592,495.477,495.685,147
2026-07-31T06:40:00,495.590,495.458,495.700,146
2026-07-31T06:45:00,495.594,495.454,495.671,147
2026-07-31T06:50:00,495.607,495.444,495.701,146
2026-07-31T06:55:00,495.602,495.427,495.679,147
2026-07-31T07:00:00,495.595,495.417,495.715,146
2026-07-31T07:05:00,495.595,495.466,495.718,147
2026-07-31T07:10:00,495.610,495.414,495.687,146
2026-07-31T07:15:00,495.625,495.465,495.719,147
2026-07-31T07:20:00,495.650,495.507,495.711,146
2026-07-31T07:25:00,495.668,495.521,495.781,147
2026-07-31T07:30:00,495.690,495.584,495.818,147
2026-07-31T07:35:00,495.700,495.616,495.761,146
2026-07-31T07:40:00,495.715,495.629,495.867,147
2026-07-31T07:45:00,495.718,495.645,495.821,146
2026-07-31T07:50:00,495.725,495.659,495.858,147
2026-07-31T07:55:00,495.714,495.623,495.796,146
2026-07-31T08:00:00,495.701,495.619,495.807,147
2026-07-31T08:05:00,495.691,495.590,495.794,146
2026-07-31T08:10:00,495.685,495.607,495.761,147
2026-07-31T08:15:00,495.705,495.635,495.783,146
2026-07-31T08:20:00,495.718,495.649,495.846,147
2026-07-31T08:25:00,495.737,495.679,495.895,146
2026-07-31T08:30:00,495.784,495.667,495.949,147
2026-07-31T08:35:00,495.855,495.707,495.982,146
2026-07-31T08:40:00,495.901,495.761,496.020,147
2026-07-31T08:45:00,495.951,495.767,496.054,147
2026-07-31T08:50:00,495.990,495.839,496.113,146
2026-07-31T08:55:00,496.027,495.908,496.143,147
2026-07-31T09:00:00,496.048,495.952,496.176,146
2026-07-31T09:05:00,496.082,496.010,496.207,147
2026-07-31T09:10:00,496.119,496.004,496.313,146
2026-07-31T09:15:00,496.177,496.050,496.333,147
2026-07-31T09:20:00,496.248,496.114,496.417,147
2026-07-31T09:25:00,496.314,496.141,496.417,146
2026-07-31T09:30:00,496.336,496.222,496.447,147
2026-07-31T09:35:00,496.395,496.139,496.458,146
2026-07-31T09:40:00,496.423,496.320,496.482,147
2026-07-31T09:45:00,496.443,496.356,496.547,146
2026-07-31T09:50:00,496.469,496.407,496.624,147
2026-07-31T09:55:00,496.515,496.442,496.684,147
2026-07-31T10:00:00,496.567,496.445,496.743,146
2026-07-31T10:05:00,496.642,496.464,496.785,147
2026-07-31T10:10:00,496.693,496.482,496.779,146
2026-07-31T10:15:00,496.729,496.536,496.798,147
2026-07-31T10:20:00,496.747,496.603,496.843,146
2026-07-31T10:25:00,496.765,496.645,496.857,147
2026-07-31T10:30:00,496.788,496.668,496.886,147
2026-07-31T10:35:00,496.814,496.646,496.909,146
2026-07-31T10:40:00,496.832,496.743,496.912,147
2026-07-31T10:45:00,496.849,496.762,496.947,146
2026-07-31T10:50:00,496.871,496.759,496.971,147
2026-07-31T10:55:00,496.875,496.770,497.065,146
2026-07-31T11:00:00,496.883,496.765,496.985,147
2026-07-31T11:05:00,496.889,496.789,497.028,146
2026-07-31T11:10:00,496.921,496.800,497.095,147
2026-07-31T11:15:00,496.977,496.835,497.122,146
