ntof_hits_run_147_stat090_0007_224673.root	83777096
ntof_hits_run_147_stat090_0008_224673.root	83389457
ntof_hits_run_147_stat090_0009_224673.root	11661865
ntof_hits_run_147_stat090_0009_224674.root	65184486
ntof_hits_run_147_stat090_0010_224674.root	76767213
ntof_hits_run_147_stat090_0011_224674.root	80304211
ntof_hits_run_147_stat090_0012_224674.root	29387391
ntof_hits_run_147_stat090_0012_224675.root	38198802
ntof_hits_run_147_stat090_0013_224675.root	46533465
ntof_hits_run_147_stat090_0014_224675.root	76944017
ntof_hits_run_147_stat090_0015_224675.root	77785600
ntof_hits_run_147_stat090_0016_224675.root	14950484
ntof_hits_run_147_stat090_0016_224676.root	59432763
ntof_hits_run_147_stat090_0017_224676.root	68981176
ntof_hits_run_147_stat090_0018_224676.root	72591228
ntof_hits_run_147_stat090_0019_224676.root	49159275
ntof_hits_run_147_stat090_0019_224677.root	21592006
ntof_hits_run_147_stat090_0020_224677.root	55557642
ntof_hits_run_150_stat090_0000_224688.root	76399262
ntof_hits_run_150_stat090_0001_224688.root	82088295
ntof_hits_run_150_stat090_0002_224688.root	84031243
ntof_hits_run_150_stat090_0003_224688.root	31322608
ntof_hits_run_150_stat090_0003_224689.root	25072937
ntof_hits_run_152_stat090_0000_224690.root	83139691
ntof_hits_run_152_stat090_0001_224690.root	97584292
ntof_hits_run_152_stat090_0002_224690.root	87830960
ntof_hits_run_152_stat090_0002_224691.root	8511878
ntof_hits_run_152_stat090_0003_224691.root	96794845
ntof_hits_run_152_stat090_0004_224691.root	96762198
ntof_hits_run_152_stat090_0005_224691.root	62322482
ntof_hits_run_154_stat090_0000_224692.root	91234237
ntof_hits_run_154_stat090_0001_224692.root	91089921
ntof_hits_run_154_stat090_0002_224692.root	91320122
ntof_hits_run_154_stat090_0003_224692.root	10084146
ntof_hits_run_154_stat090_0003_224693.root	80472749
ntof_hits_run_154_stat090_0004_224693.root	82318913
ntof_hits_run_154_stat090_0005_224693.root	74133603
ntof_hits_run_154_stat090_0006_224693.root	18085360
ntof_hits_run_154_stat090_0006_224694.root	58024288
ntof_hits_run_154_stat090_0007_224694.root	26723025
ntof_hits_run_156_stat090_0000_224695.root	85530645
ntof_hits_run_156_stat090_0001_224695.root	85893432
ntof_hits_run_156_stat090_0002_224695.root	69685120
ntof_hits_run_156_stat090_0003_224695.root	10508124
ntof_hits_run_156_stat090_0003_224696.root	67896215
ntof_hits_run_156_stat090_0004_224696.root	92378559
ntof_hits_run_156_stat090_0005_224696.root	89945052
ntof_hits_run_156_stat090_0006_224696.root	8325155
ntof_hits_run_156_stat090_0006_224697.root	79285581
ntof_hits_run_156_stat090_0007_224697.root	88312804
ntof_hits_run_156_stat090_0008_224697.root	85681359
ntof_hits_run_156_stat090_0009_224697.root	4514831
ntof_hits_run_156_stat090_0009_224698.root	91281374
ntof_hits_run_156_stat090_0010_224698.root	97205339
ntof_hits_run_156_stat090_0011_224698.root	72186388
ntof_hits_run_156_stat090_0011_224699.root	23016310
ntof_hits_run_156_stat090_0012_224699.root	98568139
